Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Exterior Color,Interior Color,Registration,Ownership,price_display
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-rajouri-garden-delhi-iid-1836050729?rank=26,Rajouri Garden,9800000.0,https://apollo.olx.in:443/v1/files/f66kzhuouczg-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2024.0,23000.0,BMW,,,,1.0,"₹98,00,000"
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-paschim-vihar-delhi-iid-1836050503?rank=27,Paschim Vihar,19975000.0,https://apollo.olx.in:443/v1/files/qn1eg4r8wdqc-IN/image;s=150x0;q=50;f=webp;,Petrol,,2023.0,52000.0,Land Rover,,,,1.0,"₹1,99,75,000"
Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-paschim-vihar-delhi-iid-1836041316?rank=28,Paschim Vihar,8175000.0,https://apollo.olx.in:443/v1/files/nftn74b7awtg-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,46000.0,,,,,1.0,"₹81,75,000"
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-vikaspuri-delhi-iid-1812045671?rank=29,Vikaspuri,13575000.0,https://apollo.olx.in:443/v1/files/yv2cgz3z2zie-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021.0,54000.0,Land Rover,,,,1.0,"₹1,35,75,000"
Porsche 718 CAYMAN,https://www.olx.in/item/cars-c84-used-porsche-718-cayman-in-rajouri-garden-delhi-iid-1807731402?rank=30,Rajouri Garden,8000000.0,https://apollo.olx.in:443/v1/files/416wkzzrygls-IN/image;s=150x0;q=50;f=webp;,,,2018.0,25000.0,Porsche,,,,2.0,"₹80,00,000"
Mercedes-Benz G-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-paschim-vihar-delhi-iid-1835890159?rank=31,Paschim Vihar,21975000.0,https://apollo.olx.in:443/v1/files/sfw7qv9lo42l-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019.0,39000.0,Mercedes-Benz,,,,1.0,"₹2,19,75,000"
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-paschim-vihar-delhi-iid-1835881611?rank=32,Paschim Vihar,26000000.0,https://apollo.olx.in:443/v1/files/fibzux6lzujh-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2026.0,10.0,,,,,1.0,"₹2,60,00,000"
Audi 2.9 Sportback,https://www.olx.in/item/cars-c84-used-audi-29-sportback-in-rajouri-garden-delhi-iid-1807733528?rank=33,Rajouri Garden,9000000.0,https://apollo.olx.in:443/v1/files/p1cinhl16v671-IN/image;s=150x0;q=50;f=webp;,,,2018.0,25000.0,,,,,2.0,"₹90,00,000"
Mercedes-Benz G Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-g-class-in-punjabi-bagh-west-delhi-iid-1835682286?rank=34,Punjabi Bagh West,27500000.0,https://apollo.olx.in:443/v1/files/pztwdy2cxb6d3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2024.0,11000.0,Mercedes-Benz,,,,1.0,"₹2,75,00,000"
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-rajouri-garden-delhi-iid-1835299668?rank=35,Rajouri Garden,22975000.0,https://apollo.olx.in:443/v1/files/swd8yestvlv22-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2025.0,2000.0,,,,,1.0,"₹2,29,75,000"
