,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand
36,MG Hector,https://www.olx.in/item/cars-c84-used-mg-hector-in-ramesh-nagar-delhi-iid-1836840754?rank=36,Ramesh Nagar,895000,https://apollo.olx.in:443/v1/files/978g0zt1x9qs-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2021,74500.0,MG
37,Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-ramesh-nagar-delhi-iid-1836840823?rank=37,Ramesh Nagar,651000,https://apollo.olx.in:443/v1/files/mf6cwp9alhv73-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2020,74300.0,Mahindra
38,Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-pitampura-delhi-iid-1833926067?rank=38,Pitampura,1800000,https://apollo.olx.in:443/v1/files/krk9gr392sgu2-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2016,400000.0,Ford
39,Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-rajouri-garden-delhi-iid-1837077351?rank=39,Rajouri Garden,740000,https://apollo.olx.in:443/v1/files/0yiemedpqeq2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,72000.0,Kia
40,Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-pitampura-delhi-iid-1825749124?rank=0,Pitampura,1250000,https://apollo.olx.in:443/v1/files/l3r9uhhi0n9a-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019,89000.0,Toyota
41,Tata Zest,https://www.olx.in/item/cars-c84-used-tata-zest-in-vikaspuri-delhi-iid-1835732960?rank=1,Vikaspuri,325000,https://apollo.olx.in:443/v1/files/m8vo6azsr9uf3-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2019,65000.0,Tata
42,MG Hector,https://www.olx.in/item/cars-c84-used-mg-hector-in-pitampura-delhi-iid-1835489152?rank=2,Pitampura,1050000,https://apollo.olx.in:443/v1/files/2rxvmpajsfww1-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2021,49000.0,MG
43,Honda Amaze 2nd Gen,https://www.olx.in/item/cars-c84-used-honda-amaze-2nd-gen-in-pitampura-delhi-iid-1836254241?rank=3,Pitampura,441000,https://apollo.olx.in:443/v1/files/pozc0ktsxyv53-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2018,90000.0,Honda
44,Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-ramesh-nagar-delhi-iid-1836670992?rank=4,Ramesh Nagar,365000,https://apollo.olx.in:443/v1/files/tjxfbc98wbyn2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,76500.0,Honda
45,Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-peera-garhi-delhi-iid-1833511016?rank=5,Peera Garhi,1800000,https://apollo.olx.in:443/v1/files/jxsowuex88h83-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2016,400000.0,Ford
