,Title,Fuel,Price,Image_URL,URL,Year,Kms Covered
76,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-porsche-cayenne-coupe/,2020,19000.0
77,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-bmw-m2-competition/,2025,13000.0
78,2018 FORD MUSTANG GT 5.0L,Petrol,7800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2016-17-ford-mustang-gt-5-0l-5/,2018,36000.0
79,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-bmw-m2-competition/,2025,13000.0
80,2017/18 MINI COOPER S CLUBMAN,Petrol,2400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-mini-cooper-s-convertible/,2018,34000.0
81,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-range-rover-velar-dyn-hse-3/,2025,19000.0
82,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-bmw-x1-s-drive-20i-xline-2/,2025,13000.0
83,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-bmw-520d-2/,2025,13000.0
84,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-23-range-rover-velar-dy-s/,2025,19000.0
85,2017/18 MINI COOPER S CLUBMAN,Petrol,2400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-mini-cooper-s-convertible-jcw/,2018,34000.0
86,2023 TOYOTA FORTUNER LEGENDER 4*2 AUTO,Diesel,3850000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-toyota-hycross-zx-hybrid/,2023,52000.0
87,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2017-audi-a4/,2023,37000.0
88,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-25-bmw-z4-m40i-2/,2025,13000.0
89,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-mercedes-benz-gle-300d-4matic-lwb/,2026,5000.0
90,2023 TOYOTA FORTUNER LEGENDER 4*2 AUTO,Diesel,3850000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2025-toyota-fortuner-at/,2023,52000.0
91,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-bmw-340i-xdrive/,2025,13000.0
92,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-bmw-220i-gran-coupe-m-sports-pro/,2025,13000.0
93,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-20-mercedes-benz-glc-300-4matic/,2026,5000.0
94,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-range-rover-evoque-2-0-r-dynamic-se/,2025,19000.0
95,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-mercedes-benz-cla-200-sports-2/,2026,5000.0
96,2023 TOYOTA FORTUNER LEGENDER 4*2 AUTO,Diesel,3850000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-toyota-hycross-zx/,2023,52000.0
97,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-bmw-m340i-xdrive-3/,2025,13000.0
98,2017/18 MINI COOPER S CLUBMAN,Petrol,2400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-23-mini-cooper-se-3-door/,2018,34000.0
99,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-bmw-x4-xdrive-30i-m-sports/,2025,13000.0
100,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-range-rover-evoque-2-0-d-s/,2025,19000.0
101,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-porsche-911-turbo-s/,2020,19000.0
102,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-range-rover-velar-dy-s-3/,2025,19000.0
103,2015/16 JAGUAR XF LUXURY,Petrol,2200000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2014-15-jaguar-f-type-2/,2016,27000.0
104,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-mercedes-benz-gla-200/,2026,5000.0
105,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-mercedes-benz-cla-200-sports-5/,2026,5000.0
106,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-bmw-m340i-xdrive-2/,2025,13000.0
107,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-mercedes-benz-cla-200-sports-4/,2026,5000.0
108,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-bmw-530i-lci-m-sports-2/,2025,13000.0
109,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-bmw-x1-s-drive-20i-lci-sport-x/,2025,13000.0
110,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-21-porsche-macan-2l/,2020,19000.0
111,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-20-mercedes-benz-c300-cabriolet/,2026,5000.0
112,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2020-mercedes-benz-gle-43-amg-4matic-coupe/,2026,5000.0
113,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-mercedes-benz-g400d/,2026,5000.0
114,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-20-mercedes-benz-s350d/,2026,5000.0
115,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-range-rover-velar-dyn-hse/,2025,19000.0
116,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-mercedes-benz-gls450-4matic/,2026,5000.0
117,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-bmw-x6-40i-m-sports/,2025,13000.0
118,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2022-23-mercedes-benz-s450-4matic/,2026,5000.0
119,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2020-mercedes-benz-c300-cabriolet/,2026,5000.0
120,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2016-18-bmw-z4-sdrive-35i-2/,2025,13000.0
121,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-land-rover-defender-2-0-hse-110/,2025,19000.0
122,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-land-rover-defender-2-0-hse-110-3/,2025,19000.0
123,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-bmw-x7-40i-m-sports-2/,2025,13000.0
124,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-22-land-rover-defender-2-0-hse-110-3/,2025,19000.0
125,2024 JEEP WRANGLER RUBICON (2.0 LTR),Petrol,7175000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-jeep-wrangler-unlimited-2-0l-2/,2024,6000.0
126,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-audi-q7-55-tfsi-technology/,2023,37000.0
127,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-audi-a6-45-tfsi-technology-2/,2023,37000.0
128,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-range-rover-sports-se-dy-2/,2025,19000.0
129,2015/17 VOLKSWAGEN BEETLE,Petrol,3650000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2015-17-volkswagen-beetle-2/,2017,10000.0
130,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-range-rover-velar-dyn-hse-2/,2025,19000.0
131,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-mercedes-benz-glc300-4matic/,2026,5000.0
132,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-bmw-x4-xdrive-20d-m-sport/,2025,13000.0
133,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-25-mercedes-benz-cle300-cabriolet-amg-line/,2026,5000.0
134,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-mercedes-benz-cla-200-sports-3/,2026,5000.0
135,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-bmw-x7-40i-m-sports/,2025,13000.0
136,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-audi-q8/,2023,37000.0
137,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-range-rover-velar-dyn-hse/,2025,19000.0
138,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-range-rover-evoque-2-0-r-dynamic-se/,2025,19000.0
139,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-bmw-m340i-xdrive/,2025,13000.0
140,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-range-rover-velar-dy-s-2/,2025,19000.0
141,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-land-rover-defender-2-0-hse-110/,2025,19000.0
142,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-porsche-macan-2l-2/,2020,19000.0
143,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-22-bmw-x5-xdrive-40i-m-sports-2/,2025,13000.0
144,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-mercedes-benz-gls-450-4matic/,2026,5000.0
145,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-mercedes-benz-gla-200/,2026,5000.0
146,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-23-porsche-911-carrera-s/,2020,19000.0
147,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-land-rover-discovery-sports-hse/,2025,19000.0
148,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-bmw-z4-sdrive-20i/,2025,13000.0
149,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-23-mercedes-benz-amg-a-35-4m-limousine/,2026,5000.0
150,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2015-audi-a3-cabriolet-40-tfsi/,2023,37000.0
151,2018 FORD MUSTANG GT 5.0L,Petrol,7800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2016-17-ford-mustang-gt-5-0l-3/,2018,36000.0
152,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-23-mercedes-benz-c200/,2026,5000.0
153,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-mercedes-benz-c220d/,2026,5000.0
154,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-land-rover-defender-2-0-hse-110-2/,2025,19000.0
