Title,Link,Location,Price,Information,Image,Brand
Maruti Suzuki Ciaz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-pitampura-delhi-iid-1836850092?rank=27,PitampuraToday,"₹ 3,89,000","2016 - 68,000 km",https://apollo.olx.in:443/v1/files/1yqj055dysal1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-pitampura-delhi-iid-1836851269?rank=28,PitampuraToday,"₹ 1,99,000","2011 - 68,000 km",https://apollo.olx.in:443/v1/files/fg1zigi5u23y2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Innova,https://www.olx.in/item/cars-c84-used-toyota-innova-in-pitampura-delhi-iid-1762707146?rank=29,PitampuraToday,"₹ 5,65,000","2015 - 96,432 km",https://apollo.olx.in:443/v1/files/ewec8ml3hhqf3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-hari-nagar-delhi-iid-1833738301?rank=30,Hari NagarToday,"₹ 7,64,900","2025 - 7,500 km",https://apollo.olx.in:443/v1/files/0uthf4nzz544-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-rajouri-garden-delhi-iid-1832795953?rank=31,Rajouri GardenToday,"₹ 10,44,000","2023 - 19,000 km",https://apollo.olx.in:443/v1/files/ini6q609kg283-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Grand Vitara,https://www.olx.in/item/cars-c84-used-maruti-suzuki-grand-vitara-in-vikaspuri-delhi-iid-1835679287?rank=32,VikaspuriToday,"₹ 9,40,000","2023 - 25,000 km",https://apollo.olx.in:443/v1/files/1x2tjeyo0yr42-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Corolla Altis,https://www.olx.in/item/cars-c84-used-toyota-corolla-altis-in-vikaspuri-delhi-iid-1835678941?rank=33,VikaspuriToday,"₹ 5,85,000","2016 - 48,000 km",https://apollo.olx.in:443/v1/files/snzpexac7bd-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-ramesh-nagar-delhi-iid-1836969947?rank=34,Ramesh NagarToday,"₹ 7,00,000","2022 - 60,000 km",https://apollo.olx.in:443/v1/files/qko7hhoo5twe1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-pitampura-delhi-iid-1836880733?rank=35,PitampuraToday,"₹ 9,49,000","2022 - 79,000 km",https://apollo.olx.in:443/v1/files/liuy09ip5rxq3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
BMW 3 Series,https://www.olx.in/item/cars-c84-used-bmw-3-series-in-rajouri-garden-delhi-iid-1831227687?rank=36,Rajouri GardenToday,"₹ 18,75,000","2019 - 70,000 km",https://apollo.olx.in:443/v1/files/h2rvst8nyj362-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volvo XC60,https://www.olx.in/item/cars-c84-used-volvo-xc60-in-vikaspuri-delhi-iid-1836969779?rank=37,VikaspuriToday,"₹ 26,99,999","2018 - 77,213 km",https://apollo.olx.in:443/v1/files/seriqqsba5to-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-raja-garden-delhi-iid-1836165698?rank=38,Raja GardenToday,"₹ 9,80,000","2022 - 20,432 km",https://apollo.olx.in:443/v1/files/3eeobc78aql73-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-ramesh-nagar-delhi-iid-1836969374?rank=39,Ramesh NagarToday,"₹ 4,21,001","2019 - 57,600 km",https://apollo.olx.in:443/v1/files/z3ej88rc1ixs3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
MG Windsor EV,https://www.olx.in/item/cars-c84-used-mg-windsor-ev-in-paschim-vihar-delhi-iid-1835235471?rank=0,Paschim Vihar17 Feb,"₹ 15,45,000","2025 - 15,000 km",https://apollo.olx.in:443/v1/files/jinuxenupuda1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-rajouri-garden-delhi-iid-1835235858?rank=1,Rajouri Garden17 Feb,"₹ 37,90,000","2023 - 27,000 km",https://apollo.olx.in:443/v1/files/cqnygc0g6z5d2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
