Title,Link,Location,Price,Information,Image,Detail,Brand
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-rajouri-garden-delhi-iid-1828560509?rank=9,Rajouri Garden,"₹ 4,20,000","2018 - 52,000 km",https://apollo.olx.in:443/v1/files/usqoq2inbldz2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-vikaspuri-delhi-iid-1836681740?rank=10,Vikaspuri,"₹ 19,50,000","2019 - 90,000 km",https://apollo.olx.in:443/v1/files/b6y5gpgnjvee1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Mahindra Scorpio N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-rajouri-garden-delhi-iid-1831864652?rank=11,Rajouri Garden,"₹ 19,70,000","2024 - 5,000 km",https://apollo.olx.in:443/v1/files/1913u9io8ufa-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Maruti Suzuki S-Presso,https://www.olx.in/item/cars-c84-used-maruti-suzuki-s-presso-in-ashok-nagar-delhi-iid-1815912642?rank=12,Ashok Nagar,"₹ 3,65,000","2020 - 62,000 km",https://apollo.olx.in:443/v1/files/i5r418c28uzo-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-tilak-nagar-delhi-iid-1830142396?rank=13,Tilak Nagar,"₹ 7,95,000","2022 - 49,000 km",https://apollo.olx.in:443/v1/files/uwtqpt4j921p1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-tilak-nagar-delhi-iid-1834757900?rank=14,Tilak Nagar,"₹ 5,94,999","2016 - 62,700 km",https://apollo.olx.in:443/v1/files/lf8buu0hvpau3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-rohini-sector-2-delhi-iid-1833391638?rank=15,Rohini Sector 2,"₹ 3,65,000","2016 - 71,000 km",https://apollo.olx.in:443/v1/files/ti7pmxf0e1v83-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-rohini-sector-2-delhi-iid-1820340395?rank=16,Rohini Sector 2,"₹ 6,99,000","2023 - 53,200 km",https://apollo.olx.in:443/v1/files/kb0ptl9z4898-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Jaguar XF,https://www.olx.in/item/cars-c84-used-jaguar-xf-in-rajouri-garden-delhi-iid-1827771125?rank=17,Rajouri Garden,"₹ 18,50,000","2017 - 35,000 km",https://apollo.olx.in:443/v1/files/4rzxp9c97xsh-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Mercedes-Benz AMG GLC43 Coupe,https://www.olx.in/item/cars-c84-used-mercedes-benz-amg-glc43-coupe-in-paschim-vihar-delhi-iid-1830344231?rank=18,Paschim Vihar,"₹ 42,50,000","2018 - 72,000 km",https://apollo.olx.in:443/v1/files/q3wm5u2vc68e3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Mercedes-Benz C-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-c-class-in-punjabi-bagh-west-delhi-iid-1808648331?rank=19,Punjabi Bagh West,"₹ 24,99,000","2018 - 44,000 km",https://apollo.olx.in:443/v1/files/g8edftw4njfo3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Audi A6,https://www.olx.in/item/cars-c84-used-audi-a6-in-vikaspuri-delhi-iid-1835845131?rank=20,Vikaspuri,"₹ 17,25,000","2017 - 32,500 km",https://apollo.olx.in:443/v1/files/c5avm9m8bux91-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-vikaspuri-delhi-iid-1834289791?rank=21,Vikaspuri,"₹ 6,20,000","2020 - 62,000 km",https://apollo.olx.in:443/v1/files/rpds10a0sv7p-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-rajouri-garden-delhi-iid-1835897509?rank=22,Rajouri Garden,"₹ 4,65,000","2019 - 58,000 km",https://apollo.olx.in:443/v1/files/3hsud5ojnjzk1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-chander-vihar-delhi-iid-1835576256?rank=23,Chander Vihar,"₹ 1,63,880","2017 - 280,000 km",https://apollo.olx.in:443/v1/files/z66vw5znop183-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-raja-garden-delhi-iid-1835956551?rank=24,Raja Garden,"₹ 2,93,000","2018 - 72,390 km",https://apollo.olx.in:443/v1/files/4dz5v9idsv051-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Tata Harrier,https://www.olx.in/item/cars-c84-used-tata-harrier-in-rohini-institutional-area-delhi-iid-1817851649?rank=25,Rohini Institutional Area,"₹ 8,90,000","2019 - 87,000 km",https://apollo.olx.in:443/v1/files/fy1tnno6ckzw1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-rohini-avantika-delhi-iid-1817866873?rank=26,Rohini Avantika,"₹ 4,35,000","2018 - 62,000 km",https://apollo.olx.in:443/v1/files/gkm5itbtl06q2-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-rohini-institutional-area-delhi-iid-1817859103?rank=27,Rohini Institutional Area,"₹ 4,80,000","2018 - 72,000 km",https://apollo.olx.in:443/v1/files/qfvpeczvz463-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Toyota Etios,https://www.olx.in/item/cars-c84-used-toyota-etios-in-rohini-institutional-area-delhi-iid-1817855844?rank=28,Rohini Institutional Area,"₹ 4,25,000","2018 - 62,000 km",https://apollo.olx.in:443/v1/files/iandzt8apkba2-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Hyundai Fluidic Verna,https://www.olx.in/item/cars-c84-used-hyundai-fluidic-verna-in-rohini-institutional-area-delhi-iid-1817855110?rank=29,Rohini Institutional Area,"₹ 7,99,000","2019 - 63,000 km",https://apollo.olx.in:443/v1/files/2cbi67sje53t2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-peera-garhi-delhi-iid-1831680773?rank=30,Peera Garhi,"₹ 3,75,000","2017 - 98,634 km",https://apollo.olx.in:443/v1/files/ft8s2c51xws63-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Mahindra Scorpio-N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-pitampura-delhi-iid-1836515648?rank=31,Pitampura,"₹ 18,00,000","2024 - 35,000 km",https://apollo.olx.in:443/v1/files/27j8qfzyhrsf3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-paschim-vihar-delhi-iid-1834847639?rank=32,Paschim Vihar,"₹ 19,50,000","2018 - 175,000 km",https://apollo.olx.in:443/v1/files/qazrxbllwyhu3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Renault Triber,https://www.olx.in/item/cars-c84-used-renault-triber-in-pitampura-delhi-iid-1833543848?rank=33,Pitampura,"₹ 3,30,000","2019 - 38,000 km",https://apollo.olx.in:443/v1/files/xh8uzvu0ij3v2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
MG Hector,https://www.olx.in/item/cars-c84-used-mg-hector-in-peera-garhi-delhi-iid-1830592644?rank=34,Peera Garhi,"₹ 8,95,000","2019 - 94,800 km",https://apollo.olx.in:443/v1/files/7vm18n5pfb862-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-rajouri-garden-delhi-iid-1832991084?rank=35,Rajouri Garden,"₹ 4,45,000","2018 - 36,000 km",https://apollo.olx.in:443/v1/files/7hpnrki4d62d-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1832418231?rank=36,Rajouri Garden,"₹ 9,75,000","2022 - 29,000 km",https://apollo.olx.in:443/v1/files/tmzyz0wr0o7e3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1832132774?rank=37,Rajouri Garden,"₹ 6,90,000","2017 - 112,000 km",https://apollo.olx.in:443/v1/files/fb8l3712sdtc1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1831963849?rank=38,Rajouri Garden,"₹ 6,70,000","2017 - 72,000 km",https://apollo.olx.in:443/v1/files/dgw2by1qnugi1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
BMW X1,https://www.olx.in/item/cars-c84-used-bmw-x1-in-rajouri-garden-delhi-iid-1831800273?rank=39,Rajouri Garden,"₹ 18,50,000","2019 - 75,000 km",https://apollo.olx.in:443/v1/files/96c4pyhyv31y2-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-rajouri-garden-delhi-iid-1832924082?rank=0,Rajouri Garden,"₹ 5,00,000","2019 - 34,000 km",https://apollo.olx.in:443/v1/files/z4so93rjhzrx-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Mahindra XEV 9e,https://www.olx.in/item/cars-c84-used-mahindra-xev-9e-in-vikaspuri-delhi-iid-1834657466?rank=1,Vikaspuri,"₹ 28,00,000","2025 - 10,500 km",https://apollo.olx.in:443/v1/files/vkbgfn8ii6cn3-IN/image;s=150x0;q=50;f=webp;,"Electric , Automatic",honda
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-vikaspuri-delhi-iid-1834113588?rank=2,Vikaspuri,"₹ 4,25,000","2017 - 48,000 km",https://apollo.olx.in:443/v1/files/7j3idkrwfsfn1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Tata Harrier,https://www.olx.in/item/cars-c84-used-tata-harrier-in-rohini-institutional-area-delhi-iid-1817851649?rank=3,Rohini Institutional Area,"₹ 8,90,000","2019 - 87,000 km",https://apollo.olx.in:443/v1/files/fy1tnno6ckzw1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-rohini-avantika-delhi-iid-1817866873?rank=4,Rohini Avantika,"₹ 4,35,000","2018 - 62,000 km",https://apollo.olx.in:443/v1/files/gkm5itbtl06q2-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-rohini-institutional-area-delhi-iid-1817859103?rank=5,Rohini Institutional Area,"₹ 4,80,000","2018 - 72,000 km",https://apollo.olx.in:443/v1/files/qfvpeczvz463-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Toyota Etios,https://www.olx.in/item/cars-c84-used-toyota-etios-in-rohini-institutional-area-delhi-iid-1817855844?rank=6,Rohini Institutional Area,"₹ 4,25,000","2018 - 62,000 km",https://apollo.olx.in:443/v1/files/iandzt8apkba2-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Hyundai Fluidic Verna,https://www.olx.in/item/cars-c84-used-hyundai-fluidic-verna-in-rohini-institutional-area-delhi-iid-1817855110?rank=7,Rohini Institutional Area,"₹ 7,99,000","2019 - 63,000 km",https://apollo.olx.in:443/v1/files/2cbi67sje53t2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-peera-garhi-delhi-iid-1831680773?rank=8,Peera Garhi,"₹ 3,75,000","2017 - 98,634 km",https://apollo.olx.in:443/v1/files/ft8s2c51xws63-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Mahindra Scorpio-N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-pitampura-delhi-iid-1836515648?rank=9,Pitampura,"₹ 18,00,000","2024 - 35,000 km",https://apollo.olx.in:443/v1/files/27j8qfzyhrsf3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-paschim-vihar-delhi-iid-1834847639?rank=10,Paschim Vihar,"₹ 19,50,000","2018 - 175,000 km",https://apollo.olx.in:443/v1/files/qazrxbllwyhu3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Renault Triber,https://www.olx.in/item/cars-c84-used-renault-triber-in-pitampura-delhi-iid-1833543848?rank=11,Pitampura,"₹ 3,30,000","2019 - 38,000 km",https://apollo.olx.in:443/v1/files/xh8uzvu0ij3v2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
MG Hector,https://www.olx.in/item/cars-c84-used-mg-hector-in-peera-garhi-delhi-iid-1830592644?rank=12,Peera Garhi,"₹ 8,95,000","2019 - 94,800 km",https://apollo.olx.in:443/v1/files/7vm18n5pfb862-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-rajouri-garden-delhi-iid-1832991084?rank=13,Rajouri Garden,"₹ 4,45,000","2018 - 36,000 km",https://apollo.olx.in:443/v1/files/7hpnrki4d62d-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1832418231?rank=14,Rajouri Garden,"₹ 9,75,000","2022 - 29,000 km",https://apollo.olx.in:443/v1/files/tmzyz0wr0o7e3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1832132774?rank=15,Rajouri Garden,"₹ 6,90,000","2017 - 112,000 km",https://apollo.olx.in:443/v1/files/fb8l3712sdtc1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1831963849?rank=16,Rajouri Garden,"₹ 6,70,000","2017 - 72,000 km",https://apollo.olx.in:443/v1/files/dgw2by1qnugi1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
BMW X1,https://www.olx.in/item/cars-c84-used-bmw-x1-in-rajouri-garden-delhi-iid-1831800273?rank=17,Rajouri Garden,"₹ 18,50,000","2019 - 75,000 km",https://apollo.olx.in:443/v1/files/96c4pyhyv31y2-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1830048409?rank=18,Rajouri Garden,"₹ 12,25,000","2021 - 50,000 km",https://apollo.olx.in:443/v1/files/2fzqyln5q6qt3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Maruti Suzuki Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-brezza-in-vikaspuri-delhi-iid-1836863717?rank=19,Vikaspuri,"₹ 9,45,000","2023 - 25,000 km",https://apollo.olx.in:443/v1/files/oyzvu2p80vum3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Skoda Rapid,https://www.olx.in/item/cars-c84-used-skoda-rapid-in-rohini-sector-2-delhi-iid-1836365897?rank=20,Rohini Sector 2,"₹ 2,90,000","2014 - 81,000 km",https://apollo.olx.in:443/v1/files/y3mq75135wuo1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Datsun GO Plus,https://www.olx.in/item/cars-c84-used-datsun-go-plus-in-pitampura-delhi-iid-1803233659?rank=21,Pitampura,"₹ 1,59,000","2017 - 31,000 km",https://apollo.olx.in:443/v1/files/txz1vlols8i01-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-pitampura-delhi-iid-1833874946?rank=22,Pitampura,"₹ 4,40,000","2017 - 75,000 km",https://apollo.olx.in:443/v1/files/vt0l91ae8zxn3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-punjabi-bagh-west-delhi-iid-1836863318?rank=23,Punjabi Bagh West,"₹ 16,45,000","2024 - 45,000 km",https://apollo.olx.in:443/v1/files/xvhmtv1hpqaf3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-paschim-vihar-delhi-iid-1836862436?rank=24,Paschim Vihar,"₹ 8,45,000","2019 - 70,000 km",https://apollo.olx.in:443/v1/files/o2kzhxo520pk-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-vikaspuri-delhi-iid-1809011260?rank=25,Vikaspuri,"₹ 6,15,000","2016 - 86,000 km",https://apollo.olx.in:443/v1/files/mkx9r7s77h8z2-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Kia Sonet,https://www.olx.in/item/cars-c84-used-kia-sonet-in-vikaspuri-delhi-iid-1835669797?rank=26,Vikaspuri,"₹ 7,50,000","2021 - 69,100 km",https://apollo.olx.in:443/v1/files/jsim5s4r2d2c3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-pitampura-delhi-iid-1836862964?rank=27,Pitampura,"₹ 6,25,000","2017 - 80,000 km",https://apollo.olx.in:443/v1/files/cjwdfqtlcfh31-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Maruti Suzuki Ciaz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-pitampura-delhi-iid-1836862353?rank=28,Pitampura,"₹ 4,31,000","2017 - 65,000 km",https://apollo.olx.in:443/v1/files/5ve0gej3hl8k2-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Mahindra Scorpio-N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-nithari-delhi-iid-1837050789?rank=29,Nithari,"₹ 19,00,000","2025 - 19,000 km",https://apollo.olx.in:443/v1/files/13da3nn4csn-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Maruti Suzuki Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-pratap-vihar-delhi-iid-1836231387?rank=30,Pratap Vihar,"₹ 3,49,999","2016 - 76,000 km",https://apollo.olx.in:443/v1/files/bylzct8l2bgc-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Maruti Suzuki Swift-Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-nangloi-delhi-iid-1834754291?rank=31,Nangloi,"₹ 2,25,000","2015 - 82,000 km",https://apollo.olx.in:443/v1/files/jgdajheewd1r2-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-saraswati-vihar-delhi-iid-1817872652?rank=32,Saraswati Vihar,"₹ 5,49,000","2016 - 63,000 km",https://apollo.olx.in:443/v1/files/tein8wqsdowi2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-rohini-avantika-delhi-iid-1817869460?rank=33,Rohini Avantika,"₹ 3,19,000","2016 - 69,575 km",https://apollo.olx.in:443/v1/files/h37wp9wn958n3-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Renault Duster,https://www.olx.in/item/cars-c84-used-renault-duster-in-peera-garhi-delhi-iid-1831679046?rank=34,Peera Garhi,"₹ 3,25,000","2016 - 125,000 km",https://apollo.olx.in:443/v1/files/gxmj57cf0sff2-IN/image;s=150x0;q=50;f=webp;,"Diesel , --",honda
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-peera-garhi-delhi-iid-1831677905?rank=35,Peera Garhi,"₹ 3,50,000","2017 - 98,246 km",https://apollo.olx.in:443/v1/files/5xft70xx1r5r3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-pitampura-delhi-iid-1836514686?rank=36,Pitampura,"₹ 12,90,000","2023 - 20,000 km",https://apollo.olx.in:443/v1/files/gt1v4fs1dayt1-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-raja-garden-delhi-iid-1836599127?rank=37,Raja Garden,"₹ 4,66,000","2018 - 42,795 km",https://apollo.olx.in:443/v1/files/lp3014o6yful1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Renault KWID,https://www.olx.in/item/cars-c84-used-renault-kwid-in-pitampura-delhi-iid-1829112204?rank=38,Pitampura,"₹ 1,99,999","2017 - 46,000 km",https://apollo.olx.in:443/v1/files/3azd4ckow2a83-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-rajouri-garden-delhi-iid-1833720718?rank=39,Rajouri Garden,"₹ 10,25,000","2020 - 76,000 km",https://apollo.olx.in:443/v1/files/rlal0oq8tj6k2-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-rajouri-garden-delhi-iid-1836514453?rank=0,Rajouri Garden,"₹ 12,45,000","2023 - 20,000 km",https://apollo.olx.in:443/v1/files/7scsudy5gess-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Nissan Magnite,https://www.olx.in/item/cars-c84-used-nissan-magnite-in-hari-nagar-delhi-iid-1820332533?rank=1,Hari Nagar,"₹ 6,15,000","2021 - 47,000 km",https://apollo.olx.in:443/v1/files/r6pchkv9gd613-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-pitampura-delhi-iid-1822891448?rank=2,Pitampura,"₹ 59,00,000","2025 - 24,000 km",https://apollo.olx.in:443/v1/files/0w3bdowohwqr1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-pitampura-delhi-iid-1827289019?rank=3,Pitampura,"₹ 2,85,000","2015 - 49,000 km",https://apollo.olx.in:443/v1/files/v1ufc8jri27u3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Hyundai Xcent,https://www.olx.in/item/cars-c84-used-hyundai-xcent-in-pitampura-delhi-iid-1825483017?rank=4,Pitampura,"₹ 2,85,000","2015 - 84,000 km",https://apollo.olx.in:443/v1/files/drjx5g1x39pn1-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Honda WRV,https://www.olx.in/item/cars-c84-used-honda-wrv-in-pitampura-delhi-iid-1817131619?rank=5,Pitampura,"₹ 4,10,000","2018 - 70,000 km",https://apollo.olx.in:443/v1/files/6gza65emvnr6-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Renault Duster,https://www.olx.in/item/cars-c84-used-renault-duster-in-vikaspuri-delhi-iid-1806267429?rank=6,Vikaspuri,"₹ 3,85,000","2015 - 32,000 km",https://apollo.olx.in:443/v1/files/ih5kp45r7cn31-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-pitampura-delhi-iid-1834546614?rank=7,Pitampura,"₹ 23,50,000","2022 - 60,000 km",https://apollo.olx.in:443/v1/files/5g8p30wywzdj3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Automatic",honda
Renault KWID,https://www.olx.in/item/cars-c84-used-renault-kwid-in-paschim-vihar-delhi-iid-1834997876?rank=8,Paschim Vihar,"₹ 2,99,999","2021 - 28,000 km",https://apollo.olx.in:443/v1/files/18qvvjzfpfsc1-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-paschimpuri-delhi-iid-1837048872?rank=9,Paschimpuri,"₹ 6,80,000","2022 - 17,705 km",https://apollo.olx.in:443/v1/files/sihta13u1cle3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Maruti Suzuki Ciaz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-raja-garden-delhi-iid-1837048830?rank=10,Raja Garden,"₹ 6,61,000","2021 - 80,789 km",https://apollo.olx.in:443/v1/files/yx9cipk8t36d3-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-pitampura-delhi-iid-1834074794?rank=11,Pitampura,"₹ 13,95,000","2019 - 125,000 km",https://apollo.olx.in:443/v1/files/qte7gmbuy2ve3-IN/image;s=150x0;q=50;f=webp;,"Diesel , Manual",honda
Maruti Suzuki Swift,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-rohini-sector-3-delhi-iid-1830113576?rank=12,Rohini Sector 3,"₹ 2,98,500","2016 - 56,156 km",https://apollo.olx.in:443/v1/files/yyqly183icc41-IN/image;s=150x0;q=50;f=webp;,"Petrol , Manual",honda
Maruti Suzuki Celerio,https://www.olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-rohini-sector-3-delhi-iid-1829720881?rank=13,Rohini Sector 3,"₹ 2,97,500","2018 - 67,681 km",https://apollo.olx.in:443/v1/files/hsooh77vphzl1-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-rohini-sector-3-delhi-iid-1829620621?rank=14,Rohini Sector 3,"₹ 3,29,000","2015 - 67,857 km",https://apollo.olx.in:443/v1/files/1g3g2axo4bwb2-IN/image;s=150x0;q=50;f=webp;,"CNG & Hybrids , Manual",honda
Mercedes-Benz GLC,https://www.olx.in/item/cars-c84-used-mercedes-benz-glc-in-rajouri-garden-delhi-iid-1835201285?rank=15,Rajouri Garden,"₹ 64,75,000","2024 - 11,100 km",https://apollo.olx.in:443/v1/files/8vtteahnvopu-IN/image;s=150x0;q=50;f=webp;,"Petrol , Automatic",honda
