Title,Link,Location,Price,Information,Image,Brand
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-gachibowli-hyderabad-iid-1836969692?rank=17,GachibowliToday,"₹ 8,75,000","2018 - 80,279 km",https://apollo.olx.in:443/v1/files/1au32mn070vg2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Exter,https://www.olx.in/item/cars-c84-used-hyundai-exter-in-avas-vikas-roorkee-iid-1836969558?rank=18,Avas VikasToday,"₹ 8,00,000","2025 - 16,000 km",https://apollo.olx.in:443/v1/files/smx7091x0672-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Fluidic Verna,https://www.olx.in/item/cars-c84-used-hyundai-fluidic-verna-in-kainatty-kalpetta-iid-1836969554?rank=19,KainattyToday,"₹ 3,99,999","2013 - 146,000 km",https://apollo.olx.in:443/v1/files/atjgph83pef7-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-raja-garden-delhi-iid-1836165698?rank=20,Raja GardenToday,"₹ 9,80,000","2022 - 20,432 km",https://apollo.olx.in:443/v1/files/3eeobc78aql73-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Fluidic Verna,https://www.olx.in/item/cars-c84-used-hyundai-fluidic-verna-in-sector-137-noida-iid-1836969317?rank=21,Sector 137Today,"₹ 1,15,000","2011 - 176,000 km",https://apollo.olx.in:443/v1/files/fl5oogt5bb3z1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Santro Xing,https://www.olx.in/item/cars-c84-used-hyundai-santro-xing-in-sector-141-noida-iid-1836969313?rank=22,Sector 141Today,"₹ 1,27,000","2013 - 84,566 km",https://apollo.olx.in:443/v1/files/s08ipwvemp4g1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai New i20,https://www.olx.in/item/cars-c84-used-hyundai-new-i20-in-sector-132-noida-iid-1836969299?rank=23,Sector 132Today,"₹ 6,50,000","2020 - 52,700 km",https://apollo.olx.in:443/v1/files/qx6symoyibl23-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-rohini-sector-10-delhi-iid-1834754542?rank=24,Rohini Sector 10Today,"₹ 2,52,000","2016 - 16,735 km",https://apollo.olx.in:443/v1/files/9hr0i7z5xzaf3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-rajajinagar-industrial-town-bengaluru-iid-1836370584?rank=25,Rajajinagar Industrial Town,"₹ 7,71,000","2018 - 57,000 km",https://apollo.olx.in:443/v1/files/rq0ihfsectfr-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-bk-kaul-nagar-ajmer-iid-1836969169?rank=26,BK Kaul NagarToday,"₹ 3,75,000","2015 - 91,000 km",https://apollo.olx.in:443/v1/files/ammmx5nrk1711-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-tetavli-thane-iid-1836969024?rank=27,Tetavli,"₹ 12,50,000","2020 - 47,200 km",https://apollo.olx.in:443/v1/files/k1m50bs7kq531-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1831319109?rank=28,Rajouri GardenToday,"₹ 5,40,000","2017 - 73,000 km",https://apollo.olx.in:443/v1/files/zk2h63ax25qb3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10 Nios,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-sector-39-glada-ludhiana-iid-1836968895?rank=29,Sector 39 GladaToday,"₹ 4,60,000","2019 - 58,471 km",https://apollo.olx.in:443/v1/files/o44g8h7ww6jw2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-dayal-nagar-jalandhar-iid-1835355898?rank=30,Dayal NagarToday,"₹ 3,35,000","2016 - 83,000 km",https://apollo.olx.in:443/v1/files/omqvct95d6tn1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-vettunimadam-nagercoil-iid-1836968800?rank=31,Vettunimadam,"₹ 8,30,000","2023 - 36,000 km",https://apollo.olx.in:443/v1/files/dq37qjvc5cd3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-bandra-west-mumbai-iid-1836968821?rank=32,Bandra West,"₹ 12,50,000","2020 - 47,200 km",https://apollo.olx.in:443/v1/files/zv181gp819ob-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-jakhal-jakhalmandi-iid-1836968678?rank=33,JakhalToday,"₹ 7,75,000","2018 - 110,000 km",https://apollo.olx.in:443/v1/files/56xklrx6xs2i1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-kolathur-ks-nagar-chennai-iid-1835825096?rank=34,Kolathur KS NagarToday,"₹ 8,52,000","2020 - 35,789 km",https://apollo.olx.in:443/v1/files/gjsr9qxyc5db3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-ghatkopar-west-mumbai-iid-1832626751?rank=35,Ghatkopar WestToday,"₹ 7,51,000","2017 - 65,000 km",https://apollo.olx.in:443/v1/files/7nuyzd4r24aq-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-techzone-4-greater-noida-iid-1836968597?rank=36,Techzone 4Today,"₹ 1,50,000","2014 - 102,000 km",https://apollo.olx.in:443/v1/files/1hphp73w1x0j1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-outer-ring-road-bengaluru-iid-1836968629?rank=37,Outer Ring RoadToday,"₹ 4,80,000","2012 - 50,200 km",https://apollo.olx.in:443/v1/files/zzogh9oywbla1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-nerul-navi-mumbai-iid-1836968599?rank=38,Nerul,"₹ 12,50,000","2020 - 47,200 km",https://apollo.olx.in:443/v1/files/kpme72njqt3l-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-tidke-colony-nashik-iid-1835981198?rank=39,Tidke ColonyToday,"₹ 4,20,000","2015 - 61,000 km",https://apollo.olx.in:443/v1/files/9hmstsyrob9y1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-techzone-4-greater-noida-iid-1836968597?rank=0,Techzone 4Today,"₹ 1,50,000","2014 - 102,000 km",https://apollo.olx.in:443/v1/files/1hphp73w1x0j1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-outer-ring-road-bengaluru-iid-1836968629?rank=1,Outer Ring RoadToday,"₹ 4,80,000","2012 - 50,200 km",https://apollo.olx.in:443/v1/files/zzogh9oywbla1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-nerul-navi-mumbai-iid-1836968599?rank=2,Nerul,"₹ 12,50,000","2020 - 47,200 km",https://apollo.olx.in:443/v1/files/kpme72njqt3l-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-tidke-colony-nashik-iid-1835981198?rank=3,Tidke ColonyToday,"₹ 4,20,000","2015 - 61,000 km",https://apollo.olx.in:443/v1/files/9hmstsyrob9y1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Xcent,https://www.olx.in/item/cars-c84-used-hyundai-xcent-in-bangur-kolkata-iid-1836968490?rank=4,BangurToday,"₹ 4,50,000","2018 - 55,000 km",https://apollo.olx.in:443/v1/files/3vj34o92zpwv-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-tidke-colony-nashik-iid-1836121762?rank=5,Tidke ColonyToday,"₹ 4,30,000","2015 - 59,000 km",https://apollo.olx.in:443/v1/files/wvihvsoqu1kz1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-greater-noida-west-noida-iid-1836580323?rank=6,Greater Noida WestToday,"₹ 7,53,000","2024 - 28,625 km",https://apollo.olx.in:443/v1/files/vmf622v65yhg2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-masab-tank-hyderabad-iid-1836968444?rank=7,Masab TankToday,"₹ 3,40,000","2017 - 79,000 km",https://apollo.olx.in:443/v1/files/ulpsr7thpei43-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-new-hubli-hubballi-iid-1836968438?rank=8,New Hubli,"₹ 7,10,000","2019 - 80,000 km",https://apollo.olx.in:443/v1/files/t84n5e1t9ts22-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-tidke-colony-nashik-iid-1836121972?rank=9,Tidke ColonyToday,"₹ 3,40,000","2013 - 75,000 km",https://apollo.olx.in:443/v1/files/45vxbfny6uoe2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-tidke-colony-nashik-iid-1836122198?rank=10,Tidke ColonyToday,"₹ 5,30,000","2018 - 27,000 km",https://apollo.olx.in:443/v1/files/hh4111rzzim51-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Santro Xing,https://www.olx.in/item/cars-c84-used-hyundai-santro-xing-in-kattakada-thiruvananthapuram-iid-1836968307?rank=11,KattakadaToday,"₹ 60,000","2006 - 70,000 km",https://apollo.olx.in:443/v1/files/5pzaaj49mijz1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Xcent,https://www.olx.in/item/cars-c84-used-hyundai-xcent-in-beypore-port-beypore-iid-1836968334?rank=12,Beypore PortToday,"₹ 2,95,000","2014 - 70,000 km",https://apollo.olx.in:443/v1/files/ezsgt7lyesqp-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-tidke-nagar-nashik-iid-1836209425?rank=13,Tidke NagarToday,"₹ 8,91,000","2018 - 84,000 km",https://apollo.olx.in:443/v1/files/h5l68agdg8sf1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-swargate-pune-iid-1836522624?rank=14,SwargateToday,"₹ 4,10,000","2015 - 77,000 km",https://apollo.olx.in:443/v1/files/cvz6d56x32iv-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-rajouri-garden-delhi-iid-1836522351?rank=15,Rajouri GardenToday,"₹ 2,05,000","2013 - 32,000 km",https://apollo.olx.in:443/v1/files/ry0zbkjn8d1m-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-shivaji-peth-kolhapur-iid-1832322626?rank=16,Shivaji PethToday,"₹ 14,90,000","2022 - 24,000 km",https://apollo.olx.in:443/v1/files/rx5y7k3wxhke3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-dogra-hall-jammu-iid-1836968220?rank=17,Dogra HallToday,"₹ 3,50,000","2016 - 45,000 km",https://apollo.olx.in:443/v1/files/a1nwc6ov78fs2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-preet-vihar-delhi-iid-1836061184?rank=18,Preet Vihar,"₹ 1,49,000","2013 - 72,000 km",https://apollo.olx.in:443/v1/files/9lqm3qijgajo3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Xcent,https://www.olx.in/item/cars-c84-used-hyundai-xcent-in-kolathur-venus-nagar-chennai-iid-1829587767?rank=19,Kolathur Venus NagarToday,"₹ 4,45,000","2019 - 85,000 km",https://apollo.olx.in:443/v1/files/26dwpsufa0fb3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Venue N Line,https://www.olx.in/item/cars-c84-used-hyundai-venue-n-line-in-chembur-mumbai-iid-1835869852?rank=20,Chembur,"₹ 13,25,000","2023 - 5,000 km",https://apollo.olx.in:443/v1/files/u5oda98t4iic3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-patrakar-nagar-sangli-miraj-iid-1823196864?rank=21,Patrakar NagarToday,"₹ 1,90,000","2012 - 107,000 km",https://apollo.olx.in:443/v1/files/a2225hc1dpm63-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-lajpat-nagar-2-delhi-iid-1819957742?rank=22,Lajpat Nagar 2Today,"₹ 4,40,000","2017 - 58,000 km",https://apollo.olx.in:443/v1/files/acwfh0kipyw13-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Fluidic Verna,https://www.olx.in/item/cars-c84-used-hyundai-fluidic-verna-in-gandhipuram-coimbatore-iid-1830413025?rank=23,GandhipuramToday,"₹ 5,75,000","2015 - 108,425 km",https://apollo.olx.in:443/v1/files/bglcgl24mnnq1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-lajpat-nagar-2-delhi-iid-1827851511?rank=24,Lajpat Nagar 2Today,"₹ 12,70,000","2021 - 59,000 km",https://apollo.olx.in:443/v1/files/0xrqccnalp1q2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-lajpat-nagar-2-delhi-iid-1822643114?rank=25,Lajpat Nagar 2Today,"₹ 8,95,000","2019 - 44,000 km",https://apollo.olx.in:443/v1/files/t8z7ep1feetr2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-gandhipuram-coimbatore-iid-1833742875?rank=26,GandhipuramToday,"₹ 4,50,000","2015 - 84,135 km",https://apollo.olx.in:443/v1/files/pziex2z9lhfc3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-jhandewalan-delhi-iid-1829032483?rank=27,JhandewalanToday,"₹ 2,45,000","2014 - 76,542 km",https://apollo.olx.in:443/v1/files/jdth5to5qj7q2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-amar-jyoti-layout-bengaluru-iid-1836060762?rank=28,Amar Jyoti Layout,"₹ 5,50,000","2016 - 38,000 km",https://apollo.olx.in:443/v1/files/e6jci0xkwa2o-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Exter,https://www.olx.in/item/cars-c84-used-hyundai-exter-in-powai-mumbai-iid-1835118832?rank=29,PowaiToday,"₹ 7,25,000","2024 - 22,000 km",https://apollo.olx.in:443/v1/files/k4xuvfwt1zie1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-jai-bharath-nagar-bengaluru-iid-1835308787?rank=30,Jai Bharath Nagar,"₹ 2,75,000","2010 - 43,000 km",https://apollo.olx.in:443/v1/files/dwcqzvkzes96-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-jai-bheema-nagar-bengaluru-iid-1836523923?rank=31,Jai Bheema NagarToday,"₹ 2,43,000","2013 - 63,220 km",https://apollo.olx.in:443/v1/files/qlpihmtbh9m62-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-nerul-navi-mumbai-iid-1836523626?rank=32,NerulToday,"₹ 8,75,000","2018 - 30,000 km",https://apollo.olx.in:443/v1/files/ita5tbhsvbw73-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-kogilu-bengaluru-iid-1834205477?rank=33,KogiluToday,"₹ 5,25,783","2018 - 40,100 km",https://apollo.olx.in:443/v1/files/vdrl6u93yayg1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-ernavur-netaji-nagar-chennai-iid-1834670541?rank=34,Ernavur Netaji NagarToday,"₹ 16,72,463","2023 - 30,338 km",https://apollo.olx.in:443/v1/files/djy00mdf39442-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-jai-bheema-nagar-bengaluru-iid-1834670534?rank=35,Jai Bheema NagarToday,"₹ 2,75,000","2011 - 49,426 km",https://apollo.olx.in:443/v1/files/vzg4ildwn6gb-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-pattar-ghore-ki-sarai-agra-iid-1834668896?rank=36,Pattar Ghore Ki SaraiToday,"₹ 2,49,000","2013 - 74,307 km",https://apollo.olx.in:443/v1/files/wssqoc8q9l9i2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-katargam-surat-iid-1807586073?rank=37,KatargamToday,"₹ 5,80,000","2018 - 61,000 km",https://apollo.olx.in:443/v1/files/4fspk3wgcd662-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-bharati-vidyapeeth-pune-iid-1834763499?rank=38,Bharati Vidyapeeth,"₹ 12,99,000","2022 - 30,000 km",https://apollo.olx.in:443/v1/files/m53sb7xs30631-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-swargate-pune-iid-1834763221?rank=39,Swargate,"₹ 12,99,000","2022 - 30,000 km",https://apollo.olx.in:443/v1/files/n9n7a92dqgo42-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-swargate-pune-iid-1834763221?rank=0,Swargate,"₹ 12,99,000","2022 - 30,000 km",https://apollo.olx.in:443/v1/files/n9n7a92dqgo42-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-pimpri-chinchwad-pune-iid-1834762998?rank=1,Pimpri Chinchwad,"₹ 12,99,000","2022 - 30,000 km",https://apollo.olx.in:443/v1/files/1190lz2xibt71-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-wakad-pune-iid-1834762780?rank=2,Wakad,"₹ 12,99,000","2022 - 30,000 km",https://apollo.olx.in:443/v1/files/3gsj5mu2jvp03-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10 Nios,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-anna-nagar-chennai-iid-1835118008?rank=3,Anna Nagar,"₹ 5,40,000","2021 - 59,000 km",https://apollo.olx.in:443/v1/files/jvqvbhcnpsd41-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Santro,https://www.olx.in/item/cars-c84-used-hyundai-santro-in-iit-campus-roorkee-iid-1808005037?rank=4,IIT CampusToday,"₹ 1,20,000","2011 - 41,000 km",https://apollo.olx.in:443/v1/files/vyt6i819317y-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-iit-campus-roorkee-iid-1796063414?rank=5,IIT CampusToday,"₹ 7,25,000","2018 - 65,000 km",https://apollo.olx.in:443/v1/files/mzvbi6xd4m1l2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-iit-campus-roorkee-iid-1775088801?rank=6,IIT CampusToday,"₹ 4,50,000","2017 - 60,000 km",https://apollo.olx.in:443/v1/files/358vecvmnl8i-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-sector-47c-chandigarh-iid-1817333223?rank=7,Sector 47CToday,"₹ 8,75,000","2017 - 92,000 km",https://apollo.olx.in:443/v1/files/hxumhlbyj0jh1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Aura,https://www.olx.in/item/cars-c84-used-hyundai-aura-in-bali-nagar-delhi-iid-1835118040?rank=8,Bali NagarToday,"₹ 4,95,000","2021 - 34,000 km",https://apollo.olx.in:443/v1/files/n8o22c3yjdva1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-sector-47c-chandigarh-iid-1821545099?rank=9,Sector 47CToday,"₹ 14,25,000","2022 - 60,000 km",https://apollo.olx.in:443/v1/files/27z5gltdlh5f1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-shaikpet-hyderabad-iid-1836775396?rank=10,ShaikpetToday,"₹ 10,00,000","2025 - 83,021 km",https://apollo.olx.in:443/v1/files/02redasntthd3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-mandoli-delhi-iid-1835209964?rank=11,MandoliToday,"₹ 1,49,000","2013 - 80,000 km",https://apollo.olx.in:443/v1/files/dnci240wwsx43-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-dombivli-thane-iid-1802654686?rank=12,DombivliToday,"₹ 4,75,000","2016 - 70,000 km",https://apollo.olx.in:443/v1/files/hz5j0tc17b811-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-datta-mandir-nashik-iid-1834206118?rank=13,Datta MandirToday,"₹ 4,31,000","2018 - 65,300 km",https://apollo.olx.in:443/v1/files/n5t9fm4jk8y41-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-prem-nagar-ambala-iid-1834206018?rank=14,Prem NagarToday,"₹ 1,69,000","2015 - 82,000 km",https://apollo.olx.in:443/v1/files/b1ew9pvilgss1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-jagatpura-jaipur-iid-1824837700?rank=15,Jagatpura,"₹ 5,75,000","2019 - 49,000 km",https://apollo.olx.in:443/v1/files/ux2z6kgy3goz1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-mansarovar-jaipur-iid-1830059207?rank=16,Mansarovar,"₹ 8,50,000","2018 - 126,000 km",https://apollo.olx.in:443/v1/files/bj9osxa7kjwc3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-surathkal-mangaluru-iid-1833735658?rank=17,SurathkalToday,"₹ 2,70,000","2017 - 61,351 km",https://apollo.olx.in:443/v1/files/lpijzq6xw3fr3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-vile-parle-east-mumbai-iid-1836434829?rank=18,Vile Parle EastToday,"₹ 8,50,000","2019 - 77,000 km",https://apollo.olx.in:443/v1/files/z2ubl5dbtigg-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-ajc-bose-road-kolkata-iid-1829586013?rank=19,AJC Bose RoadToday,"₹ 3,55,011","2018 - 49,100 km",https://apollo.olx.in:443/v1/files/lg6dzngi2z5g1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Fluidic Verna,https://www.olx.in/item/cars-c84-used-hyundai-fluidic-verna-in-pitampura-delhi-iid-1824180050?rank=20,PitampuraToday,"₹ 4,65,000","2015 - 85,000 km",https://apollo.olx.in:443/v1/files/furxexyws1b8-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10 Nios,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-andheri-west-mumbai-iid-1835491903?rank=21,Andheri West,"₹ 5,50,000","2020 - 58,000 km",https://apollo.olx.in:443/v1/files/mryhzr6yhme9-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Xcent,https://www.olx.in/item/cars-c84-used-hyundai-xcent-in-andheri-west-mumbai-iid-1833644013?rank=22,Andheri West,"₹ 3,65,000","2015 - 44,027 km",https://apollo.olx.in:443/v1/files/a9y7idcn9qbx2-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Santro,https://www.olx.in/item/cars-c84-used-hyundai-santro-in-pulamon-kollam-iid-1835118205?rank=23,Pulamon,"₹ 3,25,000","2018 - 65,000 km",https://apollo.olx.in:443/v1/files/sell5w8b7d3c3-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-chirag-delhi-delhi-iid-1836250922?rank=24,Chirag DelhiToday,"₹ 4,25,000","2018 - 56,000 km",https://apollo.olx.in:443/v1/files/4sqjdtgtao262-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Alcazar,https://www.olx.in/item/cars-c84-used-hyundai-alcazar-in-nagole-hyderabad-iid-1834019874?rank=25,NagoleToday,"₹ 15,50,000","2022 - 89,708 km",https://apollo.olx.in:443/v1/files/xfluh7r2kfwd-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-kamla-nagar-delhi-iid-1829396576?rank=26,Kamla NagarToday,"₹ 4,25,000","2018 - 56,000 km",https://apollo.olx.in:443/v1/files/06j4vlrm510p-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-hadapsar-pune-iid-1834763131?rank=27,Hadapsar,"₹ 6,75,000","2017 - 59,804 km",https://apollo.olx.in:443/v1/files/nae9cpuggwie1-IN/image;s=150x0;q=50;f=webp;,hyundai
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-bajaj-nagar-nagpur-iid-1835582715?rank=28,Bajaj NagarToday,"₹ 3,75,000","2014 - 65,000 km",https://apollo.olx.in:443/v1/files/nuc2ws8ilw1r2-IN/image;s=150x0;q=50;f=webp;,hyundai
